country,city,date,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
China, Shenzhen,2022-06-21 00:00:00+00:00,22.5415,114.0596,29.8155,26.7155,27.882166,34.484776,31.753792,33.224552,0.8000001,19.809813,2.654637
China, Shenzhen,2022-06-22 00:00:00+00:00,22.5415,114.0596,31.3655,25.6155,28.282166,37.503777,31.583164,34.075703,1.0,17.447933,5.0001197
China, Shenzhen,2022-06-23 00:00:00+00:00,22.5415,114.0596,31.6655,26.015501,28.646751,38.37323,31.782673,34.572002,0.3,12.904882,5.337727
China, Shenzhen,2022-06-24 00:00:00+00:00,22.5415,114.0596,31.4155,26.2155,28.555084,38.437943,32.06579,34.61626,2.1000001,11.923557,4.9910903
China, Shenzhen,2022-06-25 00:00:00+00:00,22.5415,114.0596,31.1655,26.265501,28.48217,37.839115,32.195282,34.18813,0.90000004,14.113652,4.6319094
China, Shenzhen,2022-06-26 00:00:00+00:00,22.5415,114.0596,31.8655,26.1155,28.557167,38.97461,31.855381,34.328854,0.6,14.332341,4.71538
China, Shenzhen,2022-06-27 00:00:00+00:00,22.5415,114.0596,31.515501,26.0655,28.461332,38.024597,32.16826,34.417248,1.2,15.158522,4.9228926
China, Shenzhen,2022-06-28 00:00:00+00:00,22.5415,114.0596,32.4655,26.515501,29.267588,39.22233,32.73132,35.5729,0.8000001,11.212135,5.434777
China, Shenzhen,2022-06-29 00:00:00+00:00,22.5415,114.0596,30.765501,25.6655,27.853004,35.974354,30.198952,32.927227,7.299999,17.727943,3.6844318
China, Shenzhen,2022-06-30 00:00:00+00:00,22.5415,114.0596,30.4155,25.3155,27.215498,35.270844,28.648636,31.100565,8.1,25.6233,3.9821055
China, Shenzhen,2022-07-01 00:00:00+00:00,22.5415,114.0596,29.4155,25.4155,26.530085,32.59139,27.70961,29.075354,47.100002,32.44996,2.5647287
China, Shenzhen,2022-07-02 00:00:00+00:00,22.5415,114.0596,27.0655,25.515501,26.025917,30.11134,27.204262,28.894281,44.699993,31.353088,1.3160164
China, Shenzhen,2022-07-03 00:00:00+00:00,22.5415,114.0596,30.765501,25.765501,27.307167,34.921722,29.5177,31.45981,17.099998,26.33911,3.2737148
China, Shenzhen,2022-07-04 00:00:00+00:00,22.5415,114.0596,28.9155,26.4155,27.3655,33.81898,30.756332,32.172382,15.199999,23.263912,2.5639558
China, Shenzhen,2022-07-05 00:00:00+00:00,22.5415,114.0596,29.265501,25.265501,27.00717,34.22419,30.464268,32.303303,41.599995,21.758419,2.5250611
China, Shenzhen,2022-07-06 00:00:00+00:00,22.5415,114.0596,28.6655,25.3655,26.905083,33.10713,30.714607,32.224606,6.299999,17.698677,2.4687986
China, Shenzhen,2022-07-07 00:00:00+00:00,22.5415,114.0596,29.7155,25.0655,27.034248,35.17479,30.658936,32.55604,6.2999997,17.238699,3.1254003
China, Shenzhen,2022-07-08 00:00:00+00:00,22.5415,114.0596,31.6655,25.8155,28.342585,39.754272,31.151665,34.39909,1.5000001,13.1041975,4.78342
China, Shenzhen,2022-07-09 00:00:00+00:00,22.5415,114.0596,31.6655,26.515501,28.475916,39.60757,32.703876,34.65718,1.4000002,15.617529,4.5113974
China, Shenzhen,2022-07-10 00:00:00+00:00,22.5415,114.0596,32.3155,26.2155,29.007164,39.348167,32.83619,35.728436,1.7,12.7279215,5.2702847
China, Shenzhen,2022-07-11 00:00:00+00:00,22.5415,114.0596,32.7655,26.2155,29.1155,39.76669,32.868084,35.616127,1.1,10.390226,5.289461
China, Shenzhen,2022-07-12 00:00:00+00:00,22.5415,114.0596,32.8155,25.9655,29.136335,40.255527,32.31664,35.80669,1.3000001,11.246759,5.26119
China, Shenzhen,2022-07-13 00:00:00+00:00,22.5415,114.0596,33.5155,25.9655,29.634253,40.864147,32.944565,36.226646,0.3,9.504273,5.689872
China, Shenzhen,2022-07-14 00:00:00+00:00,22.5415,114.0596,32.5155,26.8655,29.505083,39.858604,32.715004,36.21555,2.0,11.177405,5.217047
China, Shenzhen,2022-07-15 00:00:00+00:00,22.5415,114.0596,32.5655,27.4155,29.457169,39.864777,33.11998,35.944126,3.1999998,14.4,4.788504
China, Shenzhen,2022-07-16 00:00:00+00:00,22.5415,114.0596,31.2155,27.6155,29.098831,37.478977,32.571243,34.716972,2.8999996,18.59845,4.0286794
China, Shenzhen,2022-07-17 00:00:00+00:00,22.5415,114.0596,32.0655,27.6655,29.446753,37.49882,33.176968,34.874287,3.1,20.188908,4.9791408
China, Shenzhen,2022-07-18 00:00:00+00:00,22.5415,114.0596,32.615498,26.9155,29.455088,38.88771,33.04196,35.48708,1.5000002,18.556595,5.1379366
China, Shenzhen,2022-07-19 00:00:00+00:00,22.5415,114.0596,32.2655,27.1655,29.017584,40.0397,33.186886,35.44756,1.1,15.517629,4.4339805
China, Shenzhen,2022-07-20 00:00:00+00:00,22.5415,114.0596,32.1655,26.4655,29.22175,38.521988,32.618,35.334934,1.5000001,17.992796,5.1165133
China, Shenzhen,2022-07-21 00:00:00+00:00,22.5415,114.0596,32.4155,26.265501,29.405083,39.66511,32.587963,36.014507,2.7,12.245294,5.0473685
China, Shenzhen,2022-07-22 00:00:00+00:00,22.5415,114.0596,33.9655,27.3155,30.342583,40.947197,34.340534,36.95455,0.0,10.661107,5.8368273
China, Shenzhen,2022-07-23 00:00:00+00:00,22.5415,114.0596,34.5655,28.015501,30.757164,41.781796,34.885265,37.532307,1.4,10.853866,5.6467237
China, Shenzhen,2022-07-24 00:00:00+00:00,22.5415,114.0596,35.415497,28.265501,31.330091,42.738735,35.446274,38.317757,0.0,12.181625,5.922334
China, Shenzhen,2022-07-25 00:00:00+00:00,22.5415,114.0596,35.7655,27.515501,31.036333,43.473858,34.55021,38.10931,1.1,11.525623,5.527079
China, Shenzhen,2022-07-26 00:00:00+00:00,22.5415,114.0596,35.165497,27.0655,30.519669,41.844433,33.09145,36.401936,0.0,14.113652,5.8687515
China, Shenzhen,2022-07-27 00:00:00+00:00,22.5415,114.0596,34.9655,27.515501,30.634254,40.38897,33.800995,36.231533,0.0,14.561099,5.783724
China, Shenzhen,2022-07-28 00:00:00+00:00,22.5415,114.0596,36.365498,28.4155,31.386337,42.81812,35.51805,37.71265,0.0,14.57889,6.060616
China, Shenzhen,2022-07-29 00:00:00+00:00,22.5415,114.0596,36.2155,26.2155,31.073835,43.350933,32.480362,37.92975,13.3,11.570515,5.2440057
China, Shenzhen,2022-07-30 00:00:00+00:00,22.5415,114.0596,31.4655,25.6155,29.163422,38.723923,30.655144,35.78112,17.500002,10.390226,2.9010816
China, Shenzhen,2022-07-31 00:00:00+00:00,22.5415,114.0596,33.5155,27.1655,30.238417,40.699802,32.23044,36.68674,0.3,11.988594,5.2453456
China, Shenzhen,2022-08-01 00:00:00+00:00,22.5415,114.0596,34.7655,27.1655,30.640501,40.8966,33.591404,37.01077,0.4,12.6462,5.778688
China, Shenzhen,2022-08-02 00:00:00+00:00,22.5415,114.0596,35.165497,26.7155,29.673836,41.82708,33.038723,36.138767,6.5000005,12.031756,4.896104
China, Shenzhen,2022-08-03 00:00:00+00:00,22.5415,114.0596,29.3155,24.9655,26.865501,36.17458,30.32671,32.87753,16.200003,11.165805,2.4961061
China, Shenzhen,2022-08-04 00:00:00+00:00,22.5415,114.0596,27.3655,24.7155,25.982172,33.11336,29.719078,31.065512,29.099998,15.124284,1.2781422
China, Shenzhen,2022-08-05 00:00:00+00:00,22.5415,114.0596,29.1655,25.0655,26.275917,34.87748,30.410088,31.528465,18.7,17.698677,2.342921
China, Shenzhen,2022-08-06 00:00:00+00:00,22.5415,114.0596,30.515501,26.4155,28.136337,36.420353,32.10036,33.81039,2.6,15.192682,4.191988
China, Shenzhen,2022-08-07 00:00:00+00:00,22.5415,114.0596,31.9155,25.9155,28.646751,37.261074,29.888195,33.648495,1.0,21.829777,5.0246153
China, Shenzhen,2022-08-08 00:00:00+00:00,22.5415,114.0596,30.1655,24.7155,26.40925,36.294704,27.480606,30.601547,23.8,23.263912,2.956059
China, Shenzhen,2022-08-09 00:00:00+00:00,22.5415,114.0596,27.8155,24.8155,25.775917,30.493134,27.687235,28.747429,52.5,26.341572,2.0686152
China, Shenzhen,2022-08-10 00:00:00+00:00,22.5415,114.0596,27.8655,24.1155,26.078001,31.885391,27.088583,30.089478,38.299995,25.071098,1.9238896
China, Shenzhen,2022-08-11 00:00:00+00:00,22.5415,114.0596,29.6155,25.0655,26.538416,36.135876,29.361336,31.76863,6.1000004,16.08761,3.3934817
China, Shenzhen,2022-08-12 00:00:00+00:00,22.5415,114.0596,27.8655,24.7155,26.336332,33.733772,30.079407,32.02641,7.4,12.496718,2.0793147
China, Shenzhen,2022-08-13 00:00:00+00:00,22.5415,114.0596,29.6655,25.765501,27.455086,36.302288,31.700329,33.67722,14.900002,11.212135,3.8463223
China, Shenzhen,2022-08-14 00:00:00+00:00,22.5415,114.0596,32.115498,26.1655,28.444672,40.692043,32.60818,35.349236,7.5999994,9.659814,4.57525
China, Shenzhen,2022-08-15 00:00:00+00:00,22.5415,114.0596,32.4655,25.4655,28.780083,42.293663,30.410141,35.81023,3.2,11.043261,4.5673656
China, Shenzhen,2022-08-16 00:00:00+00:00,22.5415,114.0596,29.8655,25.8655,27.5905,37.240345,31.291622,33.39407,4.6,14.685176,3.4532285
China, Shenzhen,2022-08-17 00:00:00+00:00,22.5415,114.0596,29.765501,25.8155,27.227999,36.851448,31.251858,32.77355,10.300001,14.168641,3.6587777
China, Shenzhen,2022-08-18 00:00:00+00:00,22.5415,114.0596,31.3655,26.1655,27.830086,39.209187,31.32737,33.949368,4.2,10.685391,3.92934
China, Shenzhen,2022-08-19 00:00:00+00:00,22.5415,114.0596,29.3155,25.265501,27.096748,35.251804,30.045815,32.11005,15.600002,14.84318,3.1150699
China, Shenzhen,2022-08-20 00:00:00+00:00,22.5415,114.0596,30.7155,25.4155,27.298834,36.014015,30.199291,32.16641,3.7999995,22.380884,4.1483293
China, Shenzhen,2022-08-21 00:00:00+00:00,22.5415,114.0596,31.265501,26.3655,28.3405,38.142086,31.760254,34.420536,1.7000002,15.158522,4.4448466
China, Shenzhen,2022-08-22 00:00:00+00:00,22.5415,114.0596,32.0655,26.7155,29.238419,39.07544,33.631546,35.864075,0.6,11.874544,4.898207
China, Shenzhen,2022-08-23 00:00:00+00:00,22.5415,114.0596,33.915497,27.765501,30.496748,42.506805,35.40445,38.576923,1.3000001,10.009036,4.9213433
China, Shenzhen,2022-08-24 00:00:00+00:00,22.5415,114.0596,34.115498,25.765501,29.180084,39.850388,26.946262,32.47649,6.4999995,33.549606,5.4939218
China, Shenzhen,2022-08-25 00:00:00+00:00,22.5415,114.0596,29.3655,24.4155,26.252998,32.74984,28.194698,30.471107,13.600001,24.079666,2.999416
China, Shenzhen,2022-08-26 00:00:00+00:00,22.5415,114.0596,31.4655,26.2155,28.334253,38.44249,32.02024,34.649834,0.70000005,12.783802,4.36606
China, Shenzhen,2022-08-27 00:00:00+00:00,22.5415,114.0596,32.865498,26.9655,29.419668,40.2577,34.29876,36.196728,0.2,11.753876,4.881327
China, Shenzhen,2022-08-28 00:00:00+00:00,22.5415,114.0596,33.3155,26.8155,29.471754,42.524075,34.148262,36.808735,2.1,10.799999,4.418332
China, Shenzhen,2022-08-29 00:00:00+00:00,22.5415,114.0596,31.1155,26.1655,28.234253,38.65164,33.337685,34.971966,7.8999996,9.83268,3.0806966
China, Shenzhen,2022-08-30 00:00:00+00:00,22.5415,114.0596,31.7155,25.265501,27.878,40.355537,31.28814,34.863365,12.6,7.4128532,3.7548652
China, Shenzhen,2022-08-31 00:00:00+00:00,22.5415,114.0596,31.3155,25.515501,28.336336,39.706955,30.373867,35.04294,5.7999997,11.753876,3.9803305
China, Shenzhen,2022-09-01 00:00:00+00:00,22.5415,114.0596,31.8655,24.1155,27.155083,39.210995,27.166344,33.178135,15.400001,12.783802,3.489321
China, Shenzhen,2022-09-02 00:00:00+00:00,22.5415,114.0596,32.4655,23.3155,27.650917,35.801575,25.783636,30.92468,0.0,18.057508,5.145206
China, Shenzhen,2022-09-03 00:00:00+00:00,22.5415,114.0596,31.265501,24.265501,27.607168,34.860687,26.497677,30.301363,0.0,16.992609,5.8271456
China, Shenzhen,2022-09-04 00:00:00+00:00,22.5415,114.0596,32.0655,24.515501,28.103004,35.305958,27.392878,31.106367,0.0,17.462782,5.6865034
China, Shenzhen,2022-09-05 00:00:00+00:00,22.5415,114.0596,32.5655,24.8655,28.544668,35.865936,28.43721,32.375805,0.0,12.074766,5.0186267
China, Shenzhen,2022-09-06 00:00:00+00:00,22.5415,114.0596,33.415497,25.3155,29.123835,38.27353,29.608425,33.521206,0.2,14.145756,5.478234
China, Shenzhen,2022-09-07 00:00:00+00:00,22.5415,114.0596,29.765501,25.2155,26.748835,34.79487,29.247997,31.63997,6.3999996,19.33639,2.3948233
China, Shenzhen,2022-09-08 00:00:00+00:00,22.5415,114.0596,31.5655,23.1155,26.752998,39.51694,25.206617,30.995024,1.2,14.372974,4.3165507
China, Shenzhen,2022-09-09 00:00:00+00:00,22.5415,114.0596,32.5155,25.4155,28.365501,37.472298,30.868988,33.321842,0.0,7.9932976,5.1525717
China, Shenzhen,2022-09-10 00:00:00+00:00,22.5415,114.0596,31.6155,25.3655,27.632166,38.538692,31.4556,33.687534,6.0,9.178235,3.7167797
China, Shenzhen,2022-09-11 00:00:00+00:00,22.5415,114.0596,32.665497,25.0655,28.692581,38.70218,31.25835,34.913548,0.5,11.159999,4.4724793
China, Shenzhen,2022-09-12 00:00:00+00:00,22.5415,114.0596,34.2155,24.7155,29.480082,38.523346,29.55891,34.41665,0.0,10.805998,5.214107
China, Shenzhen,2022-09-13 00:00:00+00:00,22.5415,114.0596,34.865498,26.1155,30.15925,38.09591,29.506142,33.788364,0.0,14.917212,5.8560123
China, Shenzhen,2022-09-14 00:00:00+00:00,22.5415,114.0596,34.0655,25.015501,29.471754,36.98233,28.632324,32.544983,0.0,15.408671,6.00584
China, Shenzhen,2022-09-15 00:00:00+00:00,22.5415,114.0596,34.415497,26.515501,30.092585,38.16699,30.94867,34.26514,0.0,10.948973,5.612313
China, Shenzhen,2022-09-16 00:00:00+00:00,22.5415,114.0596,34.4655,26.8155,30.323832,37.901978,33.193344,35.038662,0.3,11.090103,5.2830243
China, Shenzhen,2022-09-17 00:00:00+00:00,22.5415,114.0596,34.5655,25.6655,29.219667,39.747005,30.151093,34.25597,1.3,13.441071,4.8468475
China, Shenzhen,2022-09-18 00:00:00+00:00,22.5415,114.0596,34.5155,26.1655,29.10092,40.103485,30.731346,34.312405,2.1000001,17.935081,4.73887
China, Shenzhen,2022-09-19 00:00:00+00:00,22.5415,114.0596,35.115498,26.015501,28.873833,41.436802,31.523579,35.03574,5.7000003,17.462782,3.99674
China, Shenzhen,2022-09-20 00:00:00+00:00,22.5415,114.0596,30.5655,25.015501,27.575914,35.232468,28.871758,31.590498,2.9999998,20.60823,4.182192
China, Shenzhen,2022-09-21 00:00:00+00:00,22.5415,114.0596,30.8655,25.1155,27.717583,34.29489,29.009811,31.227034,0.0,20.316889,4.850295
China, Shenzhen,2022-09-22 00:00:00+00:00,22.5415,114.0596,30.6155,23.6655,26.9655,34.878605,28.606892,31.363047,1.0,14.764389,4.022771
China, Shenzhen,2022-09-23 00:00:00+00:00,22.5415,114.0596,32.7655,24.3655,27.752998,37.189846,27.899311,32.02147,1.1,14.4,4.419384
China, Shenzhen,2022-09-24 00:00:00+00:00,22.5415,114.0596,31.1655,24.1155,27.132164,34.65052,28.212166,30.796547,0.5,16.299694,4.013029
China, Shenzhen,2022-09-25 00:00:00+00:00,22.5415,114.0596,32.4655,24.5655,27.907166,36.266144,29.08963,32.1203,0.4,12.496718,4.706893
China, Shenzhen,2022-09-26 00:00:00+00:00,22.5415,114.0596,34.615498,26.2155,29.323835,37.7141,29.753838,32.889336,0.0,17.193533,5.5759764
China, Shenzhen,2022-09-27 00:00:00+00:00,22.5415,114.0596,33.0655,26.2155,28.950918,35.64721,29.35825,32.053715,0.3,22.61419,5.0862393
China, Shenzhen,2022-09-28 00:00:00+00:00,22.5415,114.0596,32.0655,26.2155,28.542585,35.832497,29.270496,31.929579,0.1,21.707731,4.8308764
China, Shenzhen,2022-09-29 00:00:00+00:00,22.5415,114.0596,30.515501,25.4655,27.271753,32.930443,28.56071,31.000868,2.6999998,23.452555,3.3171308
China, Shenzhen,2022-09-30 00:00:00+00:00,22.5415,114.0596,26.9155,24.3155,25.398836,30.573631,28.607277,29.734499,17.600002,19.416653,1.467581
China, Shenzhen,2022-10-01 00:00:00+00:00,22.5415,114.0596,30.3655,25.4155,27.019669,35.601967,29.719704,31.527037,3.5999997,18.35647,3.2890124
China, Shenzhen,2022-10-02 00:00:00+00:00,22.5415,114.0596,31.4655,25.515501,27.757166,37.047016,31.459633,33.103397,2.7,15.7908325,3.7057495
China, Shenzhen,2022-10-03 00:00:00+00:00,22.5415,114.0596,32.1655,25.265501,28.223833,37.69657,31.301437,33.69496,0.4,13.37825,4.418812
China, Shenzhen,2022-10-04 00:00:00+00:00,22.5415,114.0596,33.5155,25.8655,28.657167,39.269516,31.79338,34.399487,0.0,9.885262,4.283523
China, Shenzhen,2022-10-05 00:00:00+00:00,22.5415,114.0596,31.765501,25.2155,27.925917,35.238857,29.227543,31.799864,0.5,19.0392,4.484794
China, Shenzhen,2022-10-06 00:00:00+00:00,22.5415,114.0596,30.9655,23.8655,27.169668,35.617584,26.02601,30.837954,1.4000001,18.043148,4.265618
China, Shenzhen,2022-10-07 00:00:00+00:00,22.5415,114.0596,31.765501,21.515501,27.01342,36.328056,21.178476,29.382444,0.4,15.530151,4.8077607
China, Shenzhen,2022-10-08 00:00:00+00:00,22.5415,114.0596,31.5655,23.1655,26.946753,34.32001,23.963415,29.488764,0.2,15.546833,4.860071
China, Shenzhen,2022-10-09 00:00:00+00:00,22.5415,114.0596,32.615498,19.5655,25.873835,34.24502,17.070995,25.357603,0.0,24.819122,6.251734
China, Shenzhen,2022-10-10 00:00:00+00:00,22.5415,114.0596,27.4155,18.2155,23.044668,24.792452,14.149513,19.94462,0.0,24.472057,5.6776404
China, Shenzhen,2022-10-11 00:00:00+00:00,22.5415,114.0596,27.6155,18.9155,23.0655,27.20136,15.646679,21.364626,0.0,17.727943,5.5648746
China, Shenzhen,2022-10-12 00:00:00+00:00,22.5415,114.0596,28.8155,20.015501,23.952997,27.076363,17.347116,22.099602,0.0,16.831684,5.871439
China, Shenzhen,2022-10-13 00:00:00+00:00,22.5415,114.0596,30.6155,21.5655,25.871752,29.872452,20.167099,26.180979,0.0,16.1198,5.373013
China, Shenzhen,2022-10-14 00:00:00+00:00,22.5415,114.0596,30.9155,21.4655,26.042587,31.288277,19.884535,26.57563,0.0,14.689588,5.3103943
China, Shenzhen,2022-10-15 00:00:00+00:00,22.5415,114.0596,31.6655,22.8155,26.823835,31.739517,20.937132,25.81729,0.0,17.477621,6.3836226
China, Shenzhen,2022-10-16 00:00:00+00:00,22.5415,114.0596,32.8155,25.265501,28.717583,32.009712,22.2426,26.972864,0.0,20.957443,7.571161
China, Shenzhen,2022-10-17 00:00:00+00:00,22.5415,114.0596,30.265501,18.3155,25.886335,27.527267,16.037712,22.776949,4.5,29.795301,6.839384
China, Shenzhen,2022-10-18 00:00:00+00:00,22.5415,114.0596,22.765501,16.8655,19.227997,19.64642,14.094559,16.678482,19.2,28.162954,3.280636
China, Shenzhen,2022-10-19 00:00:00+00:00,22.5415,114.0596,25.3655,19.8155,22.128,24.339542,17.91984,21.715921,0.0,19.61587,3.8920734
China, Shenzhen,2022-10-20 00:00:00+00:00,22.5415,114.0596,26.0655,20.7155,23.077997,27.147062,20.68778,24.231527,0.0,19.161337,3.9665532
China, Shenzhen,2022-10-21 00:00:00+00:00,22.5415,114.0596,29.3655,19.5655,23.76758,31.865044,22.09344,26.264097,0.0,11.269782,3.901991
China, Shenzhen,2022-10-22 00:00:00+00:00,22.5415,114.0596,30.2155,21.9655,25.436335,32.907635,24.288612,28.039347,0.0,14.007655,3.9196591
China, Shenzhen,2022-10-23 00:00:00+00:00,22.5415,114.0596,27.765501,22.0655,23.9905,29.095898,23.913137,26.024345,7.5999994,17.555307,2.4592314
China, Shenzhen,2022-10-24 00:00:00+00:00,22.5415,114.0596,28.1655,20.4155,23.913416,30.369576,19.98197,24.92206,0.0,20.966715,4.149045
China, Shenzhen,2022-10-25 00:00:00+00:00,22.5415,114.0596,25.8155,20.3155,22.884247,26.241116,20.950064,23.111609,0.0,20.570463,4.3674173
China, Shenzhen,2022-10-26 00:00:00+00:00,22.5415,114.0596,26.515501,20.5655,22.682167,27.446716,21.752419,23.917427,0.0,15.815435,3.9824123
China, Shenzhen,2022-10-27 00:00:00+00:00,22.5415,114.0596,29.7155,20.9155,24.365503,31.341278,21.44035,26.007154,0.0,14.145756,4.1490536
China, Shenzhen,2022-10-28 00:00:00+00:00,22.5415,114.0596,30.4155,20.4655,24.655085,30.96754,20.337029,25.674545,0.0,16.595179,4.627018
China, Shenzhen,2022-10-29 00:00:00+00:00,22.5415,114.0596,30.7155,20.1155,24.630083,30.064404,19.261059,24.79615,0.0,21.659916,4.6681547
China, Shenzhen,2022-10-30 00:00:00+00:00,22.5415,114.0596,30.2155,20.9155,24.961336,29.322517,18.618359,23.608683,0.0,22.226902,6.053658
China, Shenzhen,2022-10-31 00:00:00+00:00,22.5415,114.0596,28.5655,22.1655,25.182169,25.28056,18.90932,22.19501,0.0,29.175552,6.5193477
China, Shenzhen,2022-11-01 00:00:00+00:00,22.5415,114.0596,23.015501,17.9655,20.500916,20.903397,16.271149,18.698639,11.5,24.627787,2.7518
China, Shenzhen,2022-11-02 00:00:00+00:00,22.5415,114.0596,21.5655,17.9655,20.086332,23.933716,17.601841,20.341902,28.9,30.121912,1.2533201
China, Shenzhen,2022-11-03 00:00:00+00:00,22.5415,114.0596,22.4655,20.515501,21.528002,24.882359,21.9902,23.794851,28.899998,17.81909,0.6871645
China, Shenzhen,2022-11-04 00:00:00+00:00,22.5415,114.0596,23.515501,18.1155,20.8155,25.56143,18.104696,22.263723,5.2999988,15.379206,1.2645439
China, Shenzhen,2022-11-05 00:00:00+00:00,22.5415,114.0596,22.3655,18.1655,20.04675,23.140001,18.839247,20.835308,0.4,16.363178,1.7283311
China, Shenzhen,2022-11-06 00:00:00+00:00,22.5415,114.0596,20.4155,17.9655,19.069668,21.69072,18.98559,20.511503,8.4,11.720751,0.9436007
China, Shenzhen,2022-11-07 00:00:00+00:00,22.5415,114.0596,22.9155,18.9155,20.563417,24.431171,20.441824,22.316902,18.0,13.513193,1.8158966
China, Shenzhen,2022-11-08 00:00:00+00:00,22.5415,114.0596,23.0655,19.5655,20.913418,26.356493,21.770441,23.867844,31.1,12.984975,1.1283501
China, Shenzhen,2022-11-09 00:00:00+00:00,22.5415,114.0596,28.1155,20.4155,23.388418,31.255928,23.40902,26.594162,0.0,12.24,2.8958993
China, Shenzhen,2022-11-10 00:00:00+00:00,22.5415,114.0596,28.4155,20.515501,23.859251,32.090145,23.31801,27.34533,0.3,10.594036,2.7314208
China, Shenzhen,2022-11-11 00:00:00+00:00,22.5415,114.0596,28.2155,20.1655,23.4405,31.675022,22.927282,26.58426,0.3,15.463244,2.6698105
China, Shenzhen,2022-11-12 00:00:00+00:00,22.5415,114.0596,26.765501,20.1655,22.973831,29.842136,23.161392,26.289772,0.2,13.363711,1.8940533
China, Shenzhen,2022-11-13 00:00:00+00:00,22.5415,114.0596,29.6155,21.515501,24.484251,33.970016,23.327932,28.049568,0.0,15.856356,3.1296172
China, Shenzhen,2022-11-14 00:00:00+00:00,22.5415,114.0596,27.1655,21.5655,23.817587,29.895515,24.458395,26.932737,0.0,20.721119,2.96345
China, Shenzhen,2022-11-15 00:00:00+00:00,22.5415,114.0596,28.2155,21.7155,23.977999,31.704231,24.234344,27.185532,0.0,10.853866,2.8061442
China, Shenzhen,2022-11-16 00:00:00+00:00,22.5415,114.0596,26.0655,21.265501,23.182167,28.205372,23.536222,25.221762,0.0,21.188072,2.6791399
